Date,13W_TB,5Y_TBY,10Y_TBY,30Y_TBY,DWJ,Year
7/27/2017,-0.015525114,0.012623491,0.012269939,0.01279834,0.003939936,2017
7/28/2017,-0.023191095,-0.007588076,-0.009090909,-0.012295082,0.001548869,2017
7/31/2017,0,0.00054615,0.001310616,0.002074689,0.002785577,2017
8/1/2017,0.004748338,-0.0180131,-0.017888307,-0.016218081,0.003325549,2017
8/2/2017,-0.007561437,0.011117287,0.004886717,-0.002104525,0.002382088,2017
8/3/2017,0.007619048,-0.015942826,-0.015030946,-0.01370826,0.000447851,2017
8/4/2017,-0.004725898,0.017877095,0.017504488,0.013542409,0.00302868,2017
8/7/2017,-0.018993352,-0.005488474,-0.004411116,-0.002461322,0.001159201,2017
8/8/2017,-0.002904163,0.01214128,0.011519716,0.010574551,-0.001495586,2017
8/9/2017,-0.004854369,-0.020174482,-0.018396846,-0.017439833,-0.001659019,2017
8/10/2017,-0.006829268,-0.008903728,-0.012940651,-0.010649627,-0.009283541,2017
8/11/2017,-0.004911591,-0.023020775,-0.01039783,0,0.000655099,2017
8/14/2017,-0.009871668,0.017816092,0.013704888,0.006458558,0.00619398,2017
8/15/2017,0.004985045,0.027667984,0.021180712,0.012834225,0.000240069,2017
8/16/2017,-0.02281746,-0.021428571,-0.017652251,-0.011615628,0.001176418,2017
8/17/2017,-0.007106599,-0.010668164,-0.01212938,-0.009259259,-0.012446839,2017
8/18/2017,0.010224949,0,-0.002273761,-0.001797268,-0.00350425,2017
8/21/2017,-0.023279352,-0.006242906,-0.006381039,-0.005041412,0.00134905,2017
8/22/2017,0.031088083,0.019417476,0.016055046,0.009410062,0.009037148,2017
8/23/2017,-0.015075377,-0.021288515,-0.01986456,-0.014342058,-0.004009153,2017
8/24/2017,0.018367347,0.016027476,0.010594196,0.007275373,-0.001315326,2017
8/25/2017,-0.003006012,-0.010140845,-0.011394713,-0.006500542,0.00138959,2017
8/28/2017,0.010050251,-0.008537279,-0.00461042,0.000363504,-0.000241592,2017
8/29/2017,0.004975124,-0.01836969,-0.01065308,-0.001453488,0.002612296,2017
8/30/2017,-0.011881188,0.00877193,0.003277154,0,0.001237573,2017
8/31/2017,-0.02004008,-0.010434783,-0.010265982,-0.008369723,0.002542888,2017
9/1/2017,0.007157464,0.0152314,0.016973126,0.015779817,0.001797878,2017
9/5/2017,-0.002030457,-0.050201962,-0.040333797,-0.028901734,-0.010653751,2017
9/6/2017,0.05595117,0.02490887,0.018357488,0.013392857,0.002497551,2017
9/7/2017,-0.014450867,-0.027267338,-0.022296015,-0.017254038,-0.001048256,2017
9/8/2017,-0.002932551,0,0,0.000747105,0.000597206,2017
9/11/2017,0,0.037172456,0.031052887,0.022023143,0.011908547,2017
9/12/2017,-0.001960784,0.026439483,0.021647059,0.013513514,0.00278773,2017
9/13/2017,0,0.015455066,0.011054813,0.007207207,0.001777668,2017
9/14/2017,0.009823183,0.007328072,0.000911162,-0.005008945,0.002044392,2017
9/15/2017,-0.017509728,0.009513151,0.002275831,-0.003236246,0.002921164,2017
9/18/2017,-0.00990099,0.011086475,0.01226158,0.011183261,0.002829578,2017
9/19/2017,0.018,0.004385965,0.006280843,0.003567606,0.001766575,2017
9/20/2017,0.001964637,0.027838428,0.01515827,0.002843939,0.00186806,2017
9/21/2017,-0.011764706,0.002655337,0.000439174,-0.004608295,-0.002380805,2017
9/22/2017,-0.004960317,-0.008474576,-0.007023705,-0.004273504,-0.000431142,2017
9/25/2017,-0.004985045,-0.019230769,-0.018567639,-0.012875536,-0.00239378,2017
9/26/2017,0.04509018,0.007625272,0.004054054,0.003623188,-0.000527895,2017
9/27/2017,-0.004793864,0.031891892,0.035890534,0.033574007,0.002530479,2017
9/28/2017,-0.007707129,-0.006809848,0,0.002095704,0.001812386,2017
9/29/2017,-0.001941748,0.016877637,0.007362495,-0.004182642,0.001067414,2017
10/2/2017,-0.01459144,0.003112033,0.004729149,0.00280014,0.006806935,2017
10/3/2017,0.02171767,-0.004653568,-0.001283697,0.003141361,0.003726904,2017
10/4/2017,0.007729469,0,-0.001713796,0.001043841,0.000882002,2017
10/5/2017,0,0.011948052,0.008583691,0.005561349,0.005019495,2017
10/6/2017,0,0.010780287,0.008510638,0.004493605,-7.55E-05,2017
10/9/2017,0.001917546,-0.005586592,-0.003797468,-0.004129387,-0.000553271,2017
10/10/2017,0.009569378,-0.006639428,-0.006776789,-0.004492053,0.003058292,2017
10/11/2017,0.012322275,0.005141388,0,-0.00208261,0.001848828,2017
10/12/2017,-0.014044944,-0.007672634,-0.009381663,-0.007652174,-0.00139379,2017
10/13/2017,-0.002849003,-0.017525773,-0.018510547,-0.014370838,0.001344511,2017
10/16/2017,0.004761905,0.02570829,0.011842105,0.003556188,0.003726873,2017
10/17/2017,0.017061611,0.000511509,-0.00390117,-0.006732814,0.0017633,2017
10/18/2017,-0.004659832,0.015848671,0.017841601,0.016767749,0.006964253,2017
10/19/2017,-0.002808989,-0.006039255,-0.007695596,-0.007368421,0.000234912,2017
10/20/2017,0.009389671,0.02278481,0.025850926,0.022976317,0.007148889,2017
10/23/2017,-0.004651163,-0.006435644,-0.002099958,-0.00138217,-0.002343472,2017
10/24/2017,0.026168224,0.009965122,0.012626263,0.011072664,0.007209774,2017
10/25/2017,-0.013661202,0.014306857,0.015793849,0.011293634,-0.004790596,2017
10/26/2017,-0.002770083,0.006322957,0.003273322,0.001692047,0.003060508,2017
10/27/2017,-0.006481481,-0.012566457,-0.009787928,-0.008108108,0.001424307,2017
10/30/2017,0.001863933,-0.022515908,-0.023887974,-0.019073569,-0.003646382,2017
10/31/2017,0.044651163,0.006509765,0.002531646,-0.001736111,0.001220623,2017
11/1/2017,0.013357079,0.005970149,0,-0.004521739,0.002471207,2017
11/2/2017,0,-0.010880317,-0.012205387,-0.011530398,0.003467035,2017
11/3/2017,0.008787346,0.0025,-0.001704303,-0.002474373,0.00097507,2017
11/6/2017,0.008710801,-0.008977556,-0.009816475,-0.008858965,0.000392112,2017
11/7/2017,0.025906736,-0.002013085,-0.005603448,-0.010010726,0.000374123,2017
11/8/2017,0.005892256,0.009581442,0.007802341,0.005417118,0.000260217,2017
11/9/2017,0.006694561,0.0004995,0.002580645,0.007902299,-0.00430414,2017
11/10/2017,-0.002493766,0.025961058,0.02960103,0.02637206,-0.001693381,2017
